Video ID,Playlist Video Creation Timestamp
8E_HTClrvS0,2013-11-07T07:10:36+00:00
0LZcEiaVrVU,2013-11-07T07:10:56+00:00
czgxGn8bEok,2013-11-07T07:11:06+00:00
V-Rh0igqFDc,2013-11-07T07:11:19+00:00
tuzprsRbUrY,2013-11-07T07:11:30+00:00
4M-pVCbLhdI,2013-11-07T07:11:41+00:00





